,0,1
918,475230.0,8.672475814819336e-06
919,285225.0,8.851289749145508e-06
920,289523.0,8.940696716308594e-06
921,275073.0,9.268522262573242e-06
922,319502.0,9.834766387939453e-06
923,178572.0,9.894371032714844e-06
924,245553.0,1.0073184967041016e-05
925,383993.0,1.0162591934204102e-05
926,123495.0,1.0728836059570312e-05
927,315415.0,1.1235475540161133e-05
928,252754.0,1.1742115020751953e-05
929,228351.0,1.2427568435668945e-05
930,435260.0,1.245737075805664e-05
931,278002.0,1.2636184692382812e-05
932,123503.0,1.3232231140136719e-05
933,142543.0,1.3381242752075195e-05
934,445387.0,1.3738870620727539e-05
935,292090.0,1.4483928680419922e-05
936,336247.0,1.806020736694336e-05
937,401979.0,2.1576881408691406e-05
938,380789.0,2.238154411315918e-05
939,406700.0,2.4527311325073242e-05
940,189873.0,2.4884939193725586e-05
941,474352.0,2.6345252990722656e-05
942,493704.0,2.6464462280273438e-05
943,475754.0,2.7060508728027344e-05
944,360354.0,2.8431415557861328e-05
945,449776.0,2.9712915420532227e-05
946,499986.0,3.069639205932617e-05
947,262971.0,3.2007694244384766e-05
948,378727.0,3.3229589462280273e-05
949,259884.0,3.415346145629883e-05
950,391327.0,3.56137752532959e-05
951,493028.0,3.5881996154785156e-05
952,205470.0,3.644824028015137e-05
953,306565.0,3.7342309951782227e-05
954,259090.0,4.050135612487793e-05
955,331171.0,4.1484832763671875e-05
956,356738.0,4.279613494873047e-05
957,361883.0,4.652142524719238e-05
958,341337.0,4.947185516357422e-05
959,438545.0,5.459785461425781e-05
960,183757.0,5.6803226470947266e-05
961,499626.0,5.84721565246582e-05
962,201895.0,5.9098005294799805e-05
963,461379.0,6.285309791564941e-05
964,309725.0,6.628036499023438e-05
965,404900.0,7.617473602294922e-05
966,340309.0,7.665157318115234e-05
967,151681.0,8.592009544372559e-05
968,153407.0,8.851289749145508e-05
969,156551.0,0.00010591745376586914
970,310977.0,0.00012725591659545898
971,448705.0,0.00015810132026672363
972,207942.0,0.00017768144607543945
973,254905.0,0.00019919872283935547
974,222991.0,0.0002154707908630371
975,316649.0,0.0002340078353881836
976,319846.0,0.0002421736717224121
977,143860.0,0.00026088953018188477
978,131625.0,0.00027436017990112305
979,435912.0,0.00029668211936950684
980,188890.0,0.0004448890686035156
981,250758.0,0.00046637654304504395
982,332178.0,0.0004698038101196289
983,403205.0,0.0006186962127685547
984,172648.0,0.0006951093673706055
985,171517.0,0.0007322132587432861
986,123420.0,0.0011771321296691895
987,362376.0,0.001196354627609253
988,327031.0,0.001239091157913208
989,192524.0,0.0013840794563293457
990,331359.0,0.0015621483325958252
991,461044.0,0.0028739869594573975
992,388421.0,0.019018113613128662
993,115412.0,0.019733399152755737
994,326573.0,0.6616206169128418
995,252304.0,0.6616206169128418
996,449415.0,0.6616206169128418
997,180681.0,0.6616206169128418
998,417209.0,0.6616206169128418
999,338520.0,0.6616206169128418
